jobNumber,trial,runtime_ms
1,0,0.217199
1,1,0.116825
1,2,0.106096
1,3,0.104189
1,4,0.099897
1,5,0.099182
1,6,0.097990
1,7,0.097036
1,8,0.097990
1,9,0.110149
1,10,0.099897
1,11,0.097036
1,12,0.097036
1,13,0.094891
1,14,0.097036
1,15,0.097036
1,16,0.097990
1,17,0.096083
1,18,0.096798
1,19,0.097990
1,20,0.096083
1,21,0.096083
1,22,0.096083
1,23,0.096083
1,24,0.096083
1,25,0.095129
1,26,0.094891
1,27,0.093937
1,28,0.094891
1,29,0.093937
1,30,0.093937
1,31,0.094891
1,32,0.096083
1,33,0.093937
1,34,0.101089
1,35,0.094891
1,36,0.096083
1,37,0.095129
1,38,0.093937
1,39,0.094891
1,40,0.094175
1,41,0.093937
1,42,0.094175
1,43,0.093937
1,44,0.092983
1,45,0.093937
1,46,0.093937
1,47,0.094175
1,48,0.092983
1,49,0.095129
1,50,0.093937
1,51,0.093937
1,52,0.094175
1,53,0.092983
1,54,0.092983
1,55,0.093937
1,56,0.092983
1,57,0.093937
1,58,0.092983
1,59,0.093937
1,60,0.095129
1,61,0.093937
1,62,0.093937
1,63,0.093937
1,64,0.093937
1,65,0.093937
1,66,0.094891
1,67,0.094175
1,68,0.093937
1,69,0.094891
1,70,0.094175
1,71,0.094891
1,72,0.093937
1,73,0.094175
1,74,0.093937
1,75,0.094175
1,76,0.092983
1,77,0.093937
1,78,0.093937
1,79,0.093937
1,80,0.094891
1,81,0.095129
1,82,0.094891
1,83,0.093937
1,84,0.093937
1,85,0.097990
1,86,0.093937
1,87,0.094175
1,88,0.093937
1,89,0.092983
1,90,0.093937
1,91,0.092983
1,92,0.094175
1,93,0.092983
1,94,0.093937
1,95,0.093937
1,96,0.094175
1,97,0.093937
1,98,0.092983
1,99,0.093937
1,100,0.092983
1,101,0.093937
1,102,0.093937
1,103,0.093937
1,104,0.092983
1,105,0.092983
1,106,0.092983
1,107,0.093937
1,108,0.093937
1,109,0.093937
1,110,0.102043
1,111,0.094891
1,112,0.093937
1,113,0.092983
1,114,0.093937
1,115,0.094175
1,116,0.094891
1,117,0.095129
1,118,0.093937
1,119,0.093937
1,120,0.093937
1,121,0.093222
1,122,0.092983
1,123,0.094175
1,124,0.092983
1,125,0.095129
1,126,0.093937
1,127,0.092983
1,128,0.093937
1,129,0.094891
1,130,0.092983
1,131,0.093937
1,132,0.092983
1,133,0.092983
1,134,0.092983
1,135,0.094175
1,136,0.096083
1,137,0.094175
1,138,0.094891
1,139,0.094891
1,140,0.094891
1,141,0.093937
1,142,0.092983
1,143,0.092983
1,144,0.092983
1,145,0.093937
1,146,0.092983
1,147,0.092983
1,148,0.093222
1,149,0.093937
