jobNumber,trial,runtime_ms
1,0,0.288010
1,1,0.169039
1,2,0.157118
1,3,0.151157
1,4,0.147820
1,5,0.146151
1,6,0.145197
1,7,0.144005
1,8,0.143051
1,9,0.143051
1,10,0.142097
1,11,0.142097
1,12,0.143051
1,13,0.141144
1,14,0.141144
1,15,0.141144
1,16,0.139952
1,17,0.147820
1,18,0.140905
1,19,0.139952
1,20,0.139952
1,21,0.139952
1,22,0.140905
1,23,0.139952
1,24,0.138998
1,25,0.138998
1,26,0.139952
1,27,0.138998
1,28,0.138998
1,29,0.138044
1,30,0.139952
1,31,0.138044
1,32,0.138044
1,33,0.138044
1,34,0.138998
1,35,0.139952
1,36,0.146151
1,37,0.139952
1,38,0.138998
1,39,0.138998
1,40,0.139952
1,41,0.138998
1,42,0.138044
1,43,0.138998
1,44,0.138044
1,45,0.138044
1,46,0.139952
1,47,0.140190
1,48,0.138998
1,49,0.138998
1,50,0.138044
1,51,0.138044
1,52,0.138998
1,53,0.138044
1,54,0.138044
1,55,0.138998
1,56,0.138998
1,57,0.138998
1,58,0.137091
1,59,0.138044
1,60,0.138044
1,61,0.138044
1,62,0.138044
1,63,0.138044
1,64,0.138044
1,65,0.137091
1,66,0.136852
1,67,0.137806
1,68,0.136852
1,69,0.138044
1,70,0.137091
1,71,0.137091
1,72,0.138044
1,73,0.138044
1,74,0.138044
1,75,0.138998
1,76,0.137091
1,77,0.138044
1,78,0.138998
1,79,0.137091
1,80,0.136852
1,81,0.139236
1,82,0.138044
1,83,0.136852
1,84,0.138044
1,85,0.138044
1,86,0.138044
1,87,0.138044
1,88,0.138044
1,89,0.138044
1,90,0.138998
1,91,0.137091
1,92,0.138044
1,93,0.138998
1,94,0.137806
1,95,0.137806
1,96,0.138044
1,97,0.137091
1,98,0.138044
1,99,0.137091
1,100,0.138044
1,101,0.138044
1,102,0.136852
1,103,0.138998
1,104,0.138044
1,105,0.138044
1,106,0.137091
1,107,0.138044
1,108,0.138044
1,109,0.137091
1,110,0.138044
1,111,0.138044
1,112,0.138998
1,113,0.136852
1,114,0.138044
1,115,0.138998
1,116,0.137091
1,117,0.137091
1,118,0.136852
1,119,0.137091
1,120,0.138044
1,121,0.137091
1,122,0.138998
1,123,0.138998
1,124,0.138044
1,125,0.138044
1,126,0.138044
1,127,0.138044
1,128,0.137091
1,129,0.136852
1,130,0.138044
1,131,0.138998
1,132,0.142097
1,133,0.141859
1,134,0.139952
1,135,0.139952
1,136,0.138998
1,137,0.138998
1,138,0.139952
1,139,0.138998
1,140,0.138044
1,141,0.138044
1,142,0.137091
1,143,0.137091
1,144,0.138044
1,145,0.138044
1,146,0.138998
1,147,0.144005
1,148,0.139952
1,149,0.145912
1,150,0.142097
1,151,0.147104
1,152,0.164986
1,153,0.166893
1,154,0.149012
1,155,0.145197
1,156,0.139952
1,157,0.139952
1,158,0.139952
1,159,0.138998
1,160,0.137091
1,161,0.138998
1,162,0.137806
1,163,0.138044
1,164,0.138044
1,165,0.138044
1,166,0.136852
1,167,0.137091
1,168,0.139952
1,169,0.140190
1,170,0.138998
1,171,0.138998
1,172,0.138044
1,173,0.138998
1,174,0.138998
1,175,0.138044
1,176,0.137091
1,177,0.138044
1,178,0.138044
1,179,0.137091
1,180,0.136852
1,181,0.137806
1,182,0.137091
1,183,0.137091
1,184,0.137806
1,185,0.137091
1,186,0.147104
1,187,0.139952
1,188,0.138998
1,189,0.138044
1,190,0.137806
1,191,0.138044
1,192,0.138044
1,193,0.138044
1,194,0.138044
1,195,0.138044
1,196,0.138044
1,197,0.138044
1,198,0.138044
1,199,0.138998
1,200,0.136852
1,201,0.136852
1,202,0.138044
1,203,0.138044
1,204,0.137091
1,205,0.143051
1,206,0.138044
1,207,0.138044
1,208,0.137806
1,209,0.136852
1,210,0.137091
1,211,0.138044
1,212,0.138044
1,213,0.137091
1,214,0.136852
1,215,0.138044
1,216,0.138044
1,217,0.138044
1,218,0.135899
1,219,0.138044
1,220,0.137091
1,221,0.138044
1,222,0.138044
1,223,0.137091
1,224,0.144005
1,225,0.138998
1,226,0.137091
1,227,0.138044
1,228,0.137091
1,229,0.138044
1,230,0.136137
1,231,0.136852
1,232,0.136852
1,233,0.138044
1,234,0.137091
1,235,0.138044
1,236,0.138044
1,237,0.137806
1,238,0.137091
1,239,0.138044
1,240,0.138044
1,241,0.137806
1,242,0.138044
1,243,0.143051
1,244,0.138044
1,245,0.138998
1,246,0.137091
1,247,0.138044
1,248,0.138044
1,249,0.136852
1,250,0.138044
1,251,0.138044
1,252,0.136852
1,253,0.136852
1,254,0.137091
1,255,0.137091
1,256,0.137806
1,257,0.138044
1,258,0.138044
1,259,0.137806
1,260,0.137091
1,261,0.138044
1,262,0.143051
1,263,0.138044
1,264,0.137091
1,265,0.137806
1,266,0.137091
1,267,0.138044
1,268,0.138044
1,269,0.138998
1,270,0.135899
1,271,0.138998
1,272,0.137091
1,273,0.138044
1,274,0.136852
1,275,0.137091
1,276,0.137091
1,277,0.136852
1,278,0.138044
1,279,0.137091
1,280,0.137091
1,281,0.144005
1,282,0.138998
1,283,0.138044
1,284,0.137806
1,285,0.138044
1,286,0.138044
1,287,0.138044
1,288,0.137806
1,289,0.137091
1,290,0.137091
1,291,0.136852
1,292,0.138044
1,293,0.138044
1,294,0.138044
1,295,0.138044
1,296,0.138044
1,297,0.151873
1,298,0.171900
1,299,0.166893
1,300,0.160933
1,301,0.146866
1,302,0.164032
1,303,0.152111
1,304,0.149012
1,305,0.145912
1,306,0.153780
1,307,0.145912
1,308,0.153065
1,309,0.147104
1,310,0.149965
1,311,0.152111
1,312,0.158072
1,313,0.149012
1,314,0.138998
1,315,0.138998
1,316,0.140190
1,317,0.138998
1,318,0.142097
1,319,0.146151
1,320,0.140190
1,321,0.138044
1,322,0.138998
1,323,0.138044
1,324,0.138998
1,325,0.138044
1,326,0.138044
1,327,0.138044
1,328,0.138044
1,329,0.138998
1,330,0.137091
1,331,0.137091
1,332,0.137806
1,333,0.138044
1,334,0.138998
1,335,0.137806
1,336,0.148058
1,337,0.138998
1,338,0.138998
1,339,0.136852
1,340,0.138044
1,341,0.138998
1,342,0.137091
1,343,0.138044
1,344,0.136852
1,345,0.138044
1,346,0.138044
1,347,0.138998
1,348,0.138044
1,349,0.137806
1,350,0.137091
1,351,0.138044
1,352,0.137091
1,353,0.136852
1,354,0.138044
1,355,0.148058
1,356,0.138998
1,357,0.137091
1,358,0.138044
1,359,0.136852
1,360,0.137806
1,361,0.138044
1,362,0.137091
1,363,0.138044
1,364,0.136852
1,365,0.137806
1,366,0.136852
1,367,0.137091
1,368,0.137091
1,369,0.138044
1,370,0.137091
1,371,0.136852
1,372,0.137806
1,373,0.138044
1,374,0.142813
1,375,0.137806
1,376,0.138044
1,377,0.138044
1,378,0.138044
1,379,0.138044
1,380,0.136852
1,381,0.138998
1,382,0.137091
1,383,0.137091
1,384,0.138044
1,385,0.148058
1,386,0.149965
1,387,0.140190
1,388,0.138998
1,389,0.139952
1,390,0.138998
1,391,0.138998
1,392,0.138998
1,393,0.149012
1,394,0.138998
1,395,0.138998
1,396,0.137091
1,397,0.136852
1,398,0.137806
1,399,0.138044
1,400,0.138044
1,401,0.138998
1,402,0.138044
1,403,0.137091
1,404,0.137091
1,405,0.138044
1,406,0.137091
1,407,0.138044
1,408,0.138044
1,409,0.136852
1,410,0.138044
1,411,0.137091
1,412,0.144958
1,413,0.136852
1,414,0.138044
1,415,0.137091
1,416,0.138044
1,417,0.136852
1,418,0.137806
1,419,0.137091
1,420,0.137091
1,421,0.138044
1,422,0.138044
1,423,0.138044
1,424,0.138044
1,425,0.136852
1,426,0.136852
1,427,0.137091
1,428,0.137091
1,429,0.137091
1,430,0.136852
1,431,0.146151
1,432,0.138044
1,433,0.137806
1,434,0.137091
1,435,0.138044
1,436,0.137806
1,437,0.136852
1,438,0.136137
1,439,0.135899
1,440,0.135899
1,441,0.136137
1,442,0.137806
1,443,0.137091
1,444,0.136137
1,445,0.135899
1,446,0.138044
1,447,0.137091
1,448,0.136852
1,449,0.137091
1,450,0.142097
1,451,0.138998
1,452,0.138044
1,453,0.136852
1,454,0.138044
1,455,0.137091
1,456,0.137091
1,457,0.137091
1,458,0.137091
1,459,0.137091
1,460,0.135899
1,461,0.137091
1,462,0.138044
1,463,0.137091
1,464,0.136852
1,465,0.137091
1,466,0.138044
1,467,0.136852
1,468,0.136852
1,469,0.145197
1,470,0.138044
1,471,0.137091
1,472,0.138044
1,473,0.138044
1,474,0.136852
1,475,0.138044
1,476,0.138044
1,477,0.138044
1,478,0.138044
1,479,0.137091
1,480,0.137806
1,481,0.138044
1,482,0.137806
1,483,0.136852
1,484,0.138044
1,485,0.137091
1,486,0.136852
1,487,0.136852
1,488,0.144958
1,489,0.138044
1,490,0.137806
1,491,0.137806
1,492,0.138044
1,493,0.138044
1,494,0.138044
1,495,0.138044
1,496,0.137091
1,497,0.138044
1,498,0.137091
1,499,0.136852
1,500,0.138044
1,501,0.136137
1,502,0.138044
1,503,0.136852
1,504,0.137091
1,505,0.137091
1,506,0.136852
1,507,0.146151
1,508,0.138044
1,509,0.137091
1,510,0.135899
1,511,0.138044
1,512,0.138044
1,513,0.136852
1,514,0.136852
1,515,0.137091
1,516,0.136852
1,517,0.136852
1,518,0.138044
1,519,0.138044
1,520,0.137091
1,521,0.138044
1,522,0.135899
1,523,0.137091
1,524,0.135899
1,525,0.138044
1,526,0.143051
1,527,0.138998
1,528,0.136852
1,529,0.136852
1,530,0.137091
1,531,0.135899
1,532,0.138044
1,533,0.137091
1,534,0.135899
1,535,0.137091
1,536,0.136852
1,537,0.138044
1,538,0.137091
1,539,0.137806
1,540,0.138044
1,541,0.137091
1,542,0.136852
1,543,0.135899
1,544,0.135899
1,545,0.147104
1,546,0.138998
1,547,0.137091
1,548,0.138044
1,549,0.136852
1,550,0.137091
1,551,0.136852
1,552,0.137091
1,553,0.137091
1,554,0.137806
1,555,0.138998
1,556,0.137091
1,557,0.136852
1,558,0.137091
1,559,0.137091
1,560,0.136852
1,561,0.138044
1,562,0.138044
1,563,0.138044
1,564,0.142813
1,565,0.137806
1,566,0.137806
1,567,0.138044
1,568,0.137091
1,569,0.136852
1,570,0.137091
1,571,0.137091
1,572,0.136852
1,573,0.137091
1,574,0.136137
1,575,0.136852
1,576,0.137091
1,577,0.136852
1,578,0.136137
1,579,0.136852
1,580,0.137091
1,581,0.137091
1,582,0.135899
1,583,0.143051
1,584,0.138044
1,585,0.136137
1,586,0.136852
1,587,0.138998
1,588,0.136137
1,589,0.136852
1,590,0.136852
1,591,0.137091
1,592,0.137091
1,593,0.136852
1,594,0.137091
1,595,0.137091
1,596,0.138044
1,597,0.137806
1,598,0.137091
1,599,0.137091
1,600,0.136852
1,601,0.137091
1,602,0.144005
1,603,0.138044
1,604,0.136852
1,605,0.137091
1,606,0.137091
1,607,0.135899
1,608,0.135899
1,609,0.135899
1,610,0.135899
1,611,0.137091
1,612,0.137091
1,613,0.137806
1,614,0.138044
1,615,0.137091
1,616,0.137091
1,617,0.136852
1,618,0.137091
1,619,0.137091
1,620,0.135899
1,621,0.142097
1,622,0.138044
1,623,0.138044
1,624,0.136852
1,625,0.136852
1,626,0.137091
1,627,0.137091
1,628,0.136852
1,629,0.136852
1,630,0.137091
1,631,0.137091
1,632,0.136852
1,633,0.137091
1,634,0.137091
1,635,0.136852
1,636,0.136852
1,637,0.137091
1,638,0.138044
1,639,0.136852
1,640,0.143051
1,641,0.138044
1,642,0.137091
1,643,0.138044
1,644,0.137806
1,645,0.138044
1,646,0.137091
1,647,0.138044
1,648,0.136852
1,649,0.136852
1,650,0.137091
1,651,0.135899
1,652,0.138044
1,653,0.138044
1,654,0.137091
1,655,0.136852
1,656,0.138044
1,657,0.137091
1,658,0.136852
1,659,0.141144
1,660,0.138044
1,661,0.136852
1,662,0.137091
1,663,0.138044
1,664,0.137091
1,665,0.135899
1,666,0.138044
1,667,0.137091
1,668,0.137091
1,669,0.136852
1,670,0.136852
1,671,0.137091
1,672,0.137091
1,673,0.137091
1,674,0.136852
1,675,0.135899
1,676,0.137091
1,677,0.136852
1,678,0.137091
1,679,0.138998
1,680,0.138044
1,681,0.137091
1,682,0.138044
1,683,0.138044
1,684,0.136852
1,685,0.137091
1,686,0.138044
1,687,0.135899
1,688,0.137091
1,689,0.137806
1,690,0.137091
1,691,0.137091
1,692,0.136852
1,693,0.136852
1,694,0.138044
1,695,0.137091
1,696,0.138044
1,697,0.136852
1,698,0.138044
1,699,0.138044
1,700,0.138044
1,701,0.137091
1,702,0.138044
1,703,0.136852
1,704,0.137091
1,705,0.135899
1,706,0.136137
1,707,0.138044
1,708,0.138044
1,709,0.137091
1,710,0.136852
1,711,0.138044
1,712,0.136852
1,713,0.137091
1,714,0.136852
1,715,0.137091
1,716,0.138044
1,717,0.138998
1,718,0.138044
1,719,0.136852
1,720,0.138044
1,721,0.137091
1,722,0.136852
1,723,0.137091
1,724,0.136137
1,725,0.136852
1,726,0.137091
1,727,0.138044
1,728,0.135899
1,729,0.136137
1,730,0.135899
1,731,0.136137
1,732,0.136852
1,733,0.137091
1,734,0.138044
1,735,0.135899
1,736,0.144005
1,737,0.137806
1,738,0.138044
1,739,0.137091
1,740,0.138044
1,741,0.138044
1,742,0.137091
1,743,0.137091
1,744,0.136852
1,745,0.137091
1,746,0.137091
1,747,0.137806
1,748,0.137091
1,749,0.138998
1,750,0.136137
1,751,0.136852
1,752,0.136137
1,753,0.136852
1,754,0.137091
1,755,0.144958
1,756,0.138044
1,757,0.138044
1,758,0.136852
1,759,0.136852
1,760,0.137091
1,761,0.137091
1,762,0.138044
1,763,0.136852
1,764,0.137091
1,765,0.136852
1,766,0.136137
1,767,0.136852
1,768,0.137091
1,769,0.137091
1,770,0.135899
1,771,0.137091
1,772,0.136852
1,773,0.137091
1,774,0.142097
1,775,0.138044
1,776,0.136852
1,777,0.137091
1,778,0.136852
1,779,0.136852
1,780,0.137091
1,781,0.137091
1,782,0.135899
1,783,0.137091
1,784,0.136852
1,785,0.138044
1,786,0.137091
1,787,0.137091
1,788,0.136852
1,789,0.137091
1,790,0.136852
1,791,0.137806
1,792,0.136852
1,793,0.144005
1,794,0.137806
1,795,0.137091
1,796,0.138044
1,797,0.137091
1,798,0.136852
1,799,0.136852
1,800,0.137091
1,801,0.137091
1,802,0.137091
1,803,0.135899
1,804,0.137091
1,805,0.137091
1,806,0.136852
1,807,0.137091
1,808,0.138044
1,809,0.137091
1,810,0.136852
1,811,0.137091
1,812,0.143051
1,813,0.138044
1,814,0.136852
1,815,0.137091
1,816,0.137091
1,817,0.136852
1,818,0.135899
1,819,0.137091
1,820,0.138044
1,821,0.137091
1,822,0.136852
1,823,0.137091
1,824,0.137091
1,825,0.135899
1,826,0.136852
1,827,0.137091
1,828,0.138044
1,829,0.138044
1,830,0.137091
1,831,0.143051
1,832,0.138044
1,833,0.137091
1,834,0.135899
1,835,0.137091
1,836,0.136852
1,837,0.136137
1,838,0.138044
1,839,0.136852
1,840,0.137091
1,841,0.135899
1,842,0.136137
1,843,0.138044
1,844,0.136852
1,845,0.136137
1,846,0.136852
1,847,0.138044
1,848,0.137091
1,849,0.138044
1,850,0.142813
1,851,0.137806
1,852,0.137806
1,853,0.138044
1,854,0.138044
1,855,0.138044
1,856,0.136852
1,857,0.136852
1,858,0.138044
1,859,0.138044
1,860,0.137091
1,861,0.136852
1,862,0.138044
1,863,0.138044
1,864,0.137091
1,865,0.136852
1,866,0.136137
1,867,0.137091
1,868,0.135899
1,869,0.144005
1,870,0.138044
1,871,0.137091
1,872,0.137806
1,873,0.138044
1,874,0.137091
1,875,0.138044
1,876,0.136852
1,877,0.137806
1,878,0.137091
1,879,0.137091
1,880,0.135899
1,881,0.137091
1,882,0.135899
1,883,0.135899
1,884,0.138044
1,885,0.136852
1,886,0.137091
1,887,0.137091
1,888,0.144005
1,889,0.137806
1,890,0.136852
1,891,0.137091
1,892,0.135899
1,893,0.137091
1,894,0.137091
1,895,0.136852
1,896,0.137091
1,897,0.135899
1,898,0.138044
1,899,0.135899
1,900,0.135899
1,901,0.138044
1,902,0.136852
1,903,0.138044
1,904,0.136852
1,905,0.137806
1,906,0.137091
1,907,0.147104
1,908,0.138044
1,909,0.138044
1,910,0.137091
1,911,0.138044
1,912,0.136852
1,913,0.137091
1,914,0.137091
1,915,0.138044
1,916,0.137091
1,917,0.136852
1,918,0.137091
1,919,0.136852
1,920,0.137091
1,921,0.137091
1,922,0.137091
1,923,0.137091
1,924,0.138044
1,925,0.137806
1,926,0.141144
1,927,0.138998
1,928,0.138044
1,929,0.137091
1,930,0.138044
1,931,0.136852
1,932,0.137091
1,933,0.135899
1,934,0.137091
1,935,0.136852
1,936,0.137091
1,937,0.136137
1,938,0.136852
1,939,0.137091
1,940,0.137091
1,941,0.135899
1,942,0.137091
1,943,0.136852
1,944,0.136852
1,945,0.137091
1,946,0.138998
1,947,0.137091
1,948,0.136852
1,949,0.138044
1,950,0.138044
1,951,0.135899
1,952,0.137091
1,953,0.135899
1,954,0.138044
1,955,0.136852
1,956,0.138044
1,957,0.138998
1,958,0.137091
1,959,0.137091
1,960,0.136852
1,961,0.137091
1,962,0.136852
1,963,0.137806
1,964,0.137091
1,965,0.138998
1,966,0.135899
1,967,0.137091
1,968,0.137091
1,969,0.136852
1,970,0.138044
1,971,0.137091
1,972,0.136852
1,973,0.138044
1,974,0.137091
1,975,0.136852
1,976,0.136137
1,977,0.136852
1,978,0.135899
1,979,0.136137
1,980,0.136852
1,981,0.137091
1,982,0.137091
1,983,0.136852
1,984,0.137091
1,985,0.138044
1,986,0.137091
1,987,0.137091
1,988,0.136852
1,989,0.138044
1,990,0.138044
1,991,0.138044
1,992,0.136137
1,993,0.137806
1,994,0.137091
1,995,0.138044
1,996,0.137091
1,997,0.138044
1,998,0.136852
1,999,0.138044
2,0,0.192165
2,1,0.183105
2,2,0.185966
2,3,0.179052
2,4,0.178814
2,5,0.179052
2,6,0.178099
2,7,0.178099
2,8,0.176907
2,9,0.176907
2,10,0.179052
2,11,0.177145
2,12,0.175953
2,13,0.177860
2,14,0.176907
2,15,0.175953
2,16,0.184059
2,17,0.175953
2,18,0.174999
2,19,0.175953
2,20,0.175953
2,21,0.176191
2,22,0.175953
2,23,0.174999
2,24,0.175953
2,25,0.174046
2,26,0.174999
2,27,0.174046
2,28,0.174999
2,29,0.175953
2,30,0.175953
2,31,0.177145
2,32,0.175953
2,33,0.175953
2,34,0.174999
2,35,0.174999
2,36,0.175953
2,37,0.175953
2,38,0.174046
2,39,0.174999
2,40,0.174046
2,41,0.174046
2,42,0.174046
2,43,0.174999
2,44,0.174999
2,45,0.180960
2,46,0.174999
2,47,0.174999
2,48,0.175953
2,49,0.176191
2,50,0.174046
2,51,0.174999
2,52,0.175953
2,53,0.174999
2,54,0.174999
2,55,0.174046
2,56,0.174999
2,57,0.174046
2,58,0.174999
2,59,0.174999
2,60,0.174999
2,61,0.175953
2,62,0.174999
2,63,0.174999
2,64,0.174999
2,65,0.174046
2,66,0.175953
2,67,0.173807
2,68,0.174046
