jobNumber,trial,runtime_ms
1,0,0.221014
1,1,0.119925
1,2,0.107050
1,3,0.103951
1,4,0.101089
1,5,0.099897
1,6,0.098944
1,7,0.097990
1,8,0.102043
1,9,0.100851
1,10,0.098944
1,11,0.098944
1,12,0.097036
1,13,0.097036
1,14,0.095844
1,15,0.097036
1,16,0.096083
1,17,0.103951
1,18,0.098944
1,19,0.099182
1,20,0.096083
1,21,0.097036
1,22,0.096083
1,23,0.094891
1,24,0.096083
1,25,0.095844
1,26,0.096083
1,27,0.095129
1,28,0.095129
1,29,0.095129
1,30,0.092983
1,31,0.095844
1,32,0.094891
1,33,0.095129
1,34,0.094891
1,35,0.094891
1,36,0.093937
1,37,0.095129
1,38,0.093937
1,39,0.094175
1,40,0.093937
1,41,0.094175
1,42,0.099897
1,43,0.096083
1,44,0.095844
1,45,0.094891
1,46,0.094891
1,47,0.093937
1,48,0.093937
1,49,0.095129
1,50,0.094891
1,51,0.094891
1,52,0.095129
1,53,0.093937
1,54,0.093937
1,55,0.094891
1,56,0.093937
1,57,0.094175
1,58,0.094891
1,59,0.093937
1,60,0.093937
1,61,0.094891
1,62,0.093937
1,63,0.093937
1,64,0.094891
1,65,0.094175
1,66,0.093937
1,67,0.094175
1,68,0.094891
1,69,0.094891
1,70,0.093937
1,71,0.093937
1,72,0.093937
1,73,0.095129
1,74,0.093937
1,75,0.095129
1,76,0.093937
1,77,0.095129
1,78,0.092983
1,79,0.094175
1,80,0.093937
1,81,0.094175
1,82,0.093937
1,83,0.093937
1,84,0.093937
1,85,0.093937
1,86,0.093937
1,87,0.093937
1,88,0.093937
1,89,0.095129
1,90,0.093937
1,91,0.093937
1,92,0.093937
1,93,0.098944
1,94,0.096083
1,95,0.095129
1,96,0.094175
1,97,0.095129
1,98,0.095129
1,99,0.093937
1,100,0.095129
1,101,0.094891
1,102,0.093937
1,103,0.094175
1,104,0.094891
1,105,0.092983
1,106,0.094891
1,107,0.094891
1,108,0.095129
1,109,0.093937
1,110,0.093937
1,111,0.092983
1,112,0.094891
1,113,0.092983
1,114,0.093937
1,115,0.092983
