jobNumber,trial,runtime_ms
1,0,0.267982
1,1,0.160933
1,2,0.146151
1,3,0.142813
1,4,0.140905
1,5,0.138998
1,6,0.138998
1,7,0.149012
1,8,0.137091
1,9,0.135899
1,10,0.137091
1,11,0.135899
1,12,0.134945
1,13,0.133991
1,14,0.135183
1,15,0.133991
1,16,0.133991
1,17,0.133038
1,18,0.133991
1,19,0.133038
1,20,0.133038
1,21,0.131845
1,22,0.133038
1,23,0.133991
1,24,0.132084
1,25,0.132084
1,26,0.132084
1,27,0.136137
1,28,0.131845
1,29,0.132084
1,30,0.131845
1,31,0.132084
1,32,0.131845
1,33,0.133038
1,34,0.132799
1,35,0.132084
1,36,0.132084
1,37,0.129938
1,38,0.130892
1,39,0.130892
1,40,0.131845
1,41,0.131130
1,42,0.131130
1,43,0.131130
1,44,0.132799
1,45,0.132084
1,46,0.131130
1,47,0.132084
1,48,0.131845
1,49,0.132084
1,50,0.130892
1,51,0.129938
1,52,0.130892
1,53,0.130892
1,54,0.130892
1,55,0.130892
1,56,0.129938
1,57,0.130892
1,58,0.131845
1,59,0.132084
1,60,0.130892
1,61,0.131130
1,62,0.129938
1,63,0.130177
1,64,0.131130
1,65,0.130892
1,66,0.130892
1,67,0.130892
1,68,0.139952
1,69,0.132084
1,70,0.131130
1,71,0.131130
1,72,0.131130
1,73,0.131130
1,74,0.131845
1,75,0.131845
1,76,0.129938
1,77,0.130892
1,78,0.129938
1,79,0.130892
1,80,0.129938
1,81,0.130892
1,82,0.129938
1,83,0.130892
1,84,0.131130
1,85,0.131130
1,86,0.131130
1,87,0.132084
1,88,0.134945
1,89,0.130892
1,90,0.130892
1,91,0.130892
1,92,0.129938
1,93,0.129938
1,94,0.129938
1,95,0.130892
1,96,0.129938
1,97,0.130177
1,98,0.130177
1,99,0.129938
1,100,0.129938
1,101,0.130177
1,102,0.130177
1,103,0.130177
1,104,0.129938
1,105,0.129938
1,106,0.129938
1,107,0.129938
1,108,0.129938
1,109,0.138044
1,110,0.131845
1,111,0.129938
1,112,0.129938
1,113,0.129938
1,114,0.131130
1,115,0.130177
1,116,0.130177
1,117,0.131130
1,118,0.128984
1,119,0.129938
1,120,0.129938
1,121,0.129938
1,122,0.129938
1,123,0.130892
1,124,0.129938
1,125,0.129938
1,126,0.131130
1,127,0.131130
1,128,0.131130
1,129,0.139952
1,130,0.130892
1,131,0.130892
1,132,0.129938
1,133,0.130892
1,134,0.130892
1,135,0.130892
1,136,0.129938
1,137,0.130892
1,138,0.129938
1,139,0.130892
1,140,0.129938
1,141,0.130177
1,142,0.129938
1,143,0.130177
1,144,0.130177
1,145,0.131130
1,146,0.129938
1,147,0.129938
1,148,0.130892
1,149,0.129938
1,150,0.131845
1,151,0.129938
1,152,0.130892
1,153,0.130892
1,154,0.129938
1,155,0.132084
1,156,0.130177
1,157,0.130177
1,158,0.129938
1,159,0.128984
1,160,0.131130
1,161,0.129938
1,162,0.129938
1,163,0.129938
1,164,0.130892
1,165,0.129938
1,166,0.129938
1,167,0.131130
1,168,0.130177
1,169,0.129938
1,170,0.137091
1,171,0.132084
1,172,0.131130
1,173,0.129938
1,174,0.129938
1,175,0.130177
1,176,0.130177
1,177,0.129938
1,178,0.130892
1,179,0.129938
1,180,0.129938
1,181,0.131130
1,182,0.130177
1,183,0.129938
1,184,0.129938
1,185,0.129938
1,186,0.129938
1,187,0.128984
1,188,0.131130
1,189,0.129938
1,190,0.130892
1,191,0.130892
1,192,0.129938
1,193,0.129938
1,194,0.130177
1,195,0.130177
1,196,0.129938
1,197,0.129938
1,198,0.131130
1,199,0.130177
1,200,0.129938
1,201,0.129938
1,202,0.129938
1,203,0.130177
1,204,0.130177
1,205,0.129938
1,206,0.129938
1,207,0.130892
1,208,0.130892
1,209,0.129938
1,210,0.130177
1,211,0.135183
1,212,0.129938
1,213,0.129938
1,214,0.130892
1,215,0.129938
1,216,0.129938
1,217,0.130177
1,218,0.131130
1,219,0.130892
1,220,0.129938
