jobNumber,trial,runtime_ms
1,0,0.271082
1,1,0.161886
1,2,0.149965
1,3,0.146151
1,4,0.160933
1,5,0.144005
1,6,0.140905
1,7,0.138998
1,8,0.138044
1,9,0.138044
1,10,0.138044
1,11,0.137091
1,12,0.138044
1,13,0.135183
1,14,0.136852
1,15,0.135899
1,16,0.136137
1,17,0.135899
1,18,0.135899
1,19,0.135183
1,20,0.134945
1,21,0.135899
1,22,0.134945
1,23,0.140905
1,24,0.136137
1,25,0.134945
1,26,0.134945
1,27,0.134945
1,28,0.133991
1,29,0.133991
1,30,0.134945
1,31,0.134945
1,32,0.134230
1,33,0.133991
1,34,0.133991
1,35,0.133991
1,36,0.133991
1,37,0.133991
1,38,0.133991
1,39,0.133991
1,40,0.133991
1,41,0.133038
1,42,0.133991
1,43,0.142097
1,44,0.144005
1,45,0.139952
1,46,0.138044
1,47,0.135899
1,48,0.136137
1,49,0.135899
1,50,0.135899
1,51,0.136137
1,52,0.134945
1,53,0.135899
1,54,0.133991
1,55,0.133991
1,56,0.133991
1,57,0.134945
1,58,0.133991
1,59,0.133991
1,60,0.133991
1,61,0.134945
1,62,0.137091
1,63,0.133991
1,64,0.134945
1,65,0.133991
1,66,0.133038
1,67,0.135183
1,68,0.133991
1,69,0.133991
1,70,0.133991
1,71,0.134945
1,72,0.134945
1,73,0.133038
1,74,0.132084
1,75,0.133991
1,76,0.133991
1,77,0.133038
1,78,0.133038
1,79,0.133038
1,80,0.133038
1,81,0.140905
1,82,0.133038
1,83,0.133038
1,84,0.133038
1,85,0.133991
1,86,0.133991
1,87,0.133991
1,88,0.133991
1,89,0.132084
1,90,0.139952
1,91,0.135183
1,92,0.138998
1,93,0.146866
1,94,0.148058
1,95,0.144005
1,96,0.141859
1,97,0.153065
1,98,0.143051
1,99,0.138998
1,100,0.142097
1,101,0.134945
1,102,0.137091
1,103,0.134945
1,104,0.133991
1,105,0.133991
1,106,0.134945
1,107,0.133991
1,108,0.133038
1,109,0.133991
1,110,0.133991
1,111,0.134945
1,112,0.134230
1,113,0.133991
1,114,0.133991
1,115,0.134945
1,116,0.133038
1,117,0.133991
1,118,0.133038
1,119,0.137806
1,120,0.133991
1,121,0.133991
1,122,0.133991
1,123,0.133038
1,124,0.133991
1,125,0.133038
1,126,0.133991
1,127,0.133038
1,128,0.133038
1,129,0.133038
1,130,0.133991
1,131,0.132799
1,132,0.133038
1,133,0.133038
1,134,0.133038
1,135,0.133038
1,136,0.133991
1,137,0.133038
1,138,0.144005
1,139,0.133991
1,140,0.133038
1,141,0.132084
1,142,0.132799
1,143,0.132799
1,144,0.133038
1,145,0.133038
1,146,0.133991
1,147,0.133991
1,148,0.133038
1,149,0.133038
1,150,0.133038
1,151,0.133038
1,152,0.133038
1,153,0.132799
1,154,0.133038
1,155,0.132084
1,156,0.133991
1,157,0.133991
1,158,0.135183
1,159,0.133038
1,160,0.133038
1,161,0.132799
1,162,0.133038
1,163,0.133038
1,164,0.133991
1,165,0.134945
1,166,0.169992
1,167,0.152111
