jobNumber,trial,runtime_ms
1,0,0.481844
1,1,0.413895
1,2,0.186920
1,3,0.125170
1,4,0.111103
1,5,0.111103
1,6,0.133991
1,7,0.138998
1,8,0.132084
1,9,0.125170
1,10,0.123024
1,11,0.118971
1,12,0.115871
1,13,0.112057
1,14,0.105858
1,15,0.102997
1,16,0.101805
1,17,0.107050
1,18,0.113010
1,19,0.138998
1,20,0.128031
1,21,0.120163
1,22,0.128984
1,23,0.120163
1,24,0.108004
1,25,0.105858
1,26,0.101805
1,27,0.100851
1,28,0.101089
1,29,0.099897
1,30,0.102043
1,31,0.106096
1,32,0.106812
1,33,0.102043
1,34,0.099897
1,35,0.098944
1,36,0.098944
1,37,0.098944
1,38,0.097990
1,39,0.097036
1,40,0.097990
1,41,0.101089
1,42,0.097990
1,43,0.098944
1,44,0.098944
1,45,0.097990
1,46,0.097990
1,47,0.097036
1,48,0.097990
1,49,0.097036
1,50,0.097036
1,51,0.097990
1,52,0.097036
1,53,0.097990
1,54,0.095844
1,55,0.097990
1,56,0.097036
1,57,0.097036
1,58,0.097990
1,59,0.097036
1,60,0.097990
1,61,0.096798
1,62,0.097036
1,63,0.097036
1,64,0.097990
1,65,0.097990
1,66,0.097036
1,67,0.096798
1,68,0.097990
1,69,0.097036
1,70,0.097990
1,71,0.097990
1,72,0.097990
1,73,0.097036
1,74,0.097990
1,75,0.097036
1,76,0.097036
1,77,0.097990
1,78,0.097036
1,79,0.097036
1,80,0.097036
1,81,0.097990
1,82,0.097990
1,83,0.097036
1,84,0.097990
1,85,0.097990
1,86,0.097036
1,87,0.097990
1,88,0.102043
1,89,0.098944
1,90,0.095844
1,91,0.097036
1,92,0.097036
1,93,0.097036
1,94,0.097036
1,95,0.097036
1,96,0.097036
1,97,0.097990
1,98,0.097990
1,99,0.097036
1,100,0.097036
1,101,0.097036
1,102,0.097036
1,103,0.097036
1,104,0.097036
1,105,0.097036
1,106,0.095844
1,107,0.097990
1,108,0.096798
1,109,0.097036
1,110,0.110865
1,111,0.175953
1,112,0.159979
1,113,0.143051
1,114,0.142097
1,115,0.138044
1,116,0.108957
1,117,0.105143
1,118,0.104189
1,119,0.102043
1,120,0.102043
1,121,0.108004
1,122,0.104904
1,123,0.101805
1,124,0.100136
1,125,0.099897
1,126,0.097990
1,127,0.096083
1,128,0.097990
1,129,0.097990
1,130,0.097036
1,131,0.097990
1,132,0.099182
1,133,0.100136
1,134,0.098944
1,135,0.098944
1,136,0.098944
1,137,0.097036
1,138,0.097990
1,139,0.097036
1,140,0.097990
1,141,0.097990
1,142,0.097990
1,143,0.095844
1,144,0.097990
1,145,0.097036
1,146,0.097990
1,147,0.097990
1,148,0.097036
1,149,0.097990
1,150,0.097990
1,151,0.096798
1,152,0.097036
1,153,0.097990
1,154,0.097990
1,155,0.097990
1,156,0.105858
1,157,0.097990
1,158,0.097036
1,159,0.097036
1,160,0.097036
1,161,0.097990
1,162,0.097036
1,163,0.097036
1,164,0.097036
1,165,0.098228
1,166,0.097036
1,167,0.096798
1,168,0.097036
1,169,0.097036
1,170,0.097036
