jobNumber,trial,runtime_ms
1,0,0.210047
1,1,0.106096
1,2,0.095844
1,3,0.090837
1,4,0.088930
1,5,0.089169
1,6,0.086784
1,7,0.087023
1,8,0.085831
1,9,0.086069
1,10,0.086069
1,11,0.084877
1,12,0.084877
1,13,0.084877
1,14,0.084877
1,15,0.085115
1,16,0.095129
1,17,0.099897
1,18,0.089884
1,19,0.087023
1,20,0.085831
1,21,0.085115
1,22,0.086069
1,23,0.084162
1,24,0.084162
1,25,0.085115
1,26,0.084877
1,27,0.083923
1,28,0.083923
1,29,0.084162
1,30,0.084162
1,31,0.084877
1,32,0.082970
1,33,0.083923
1,34,0.083208
1,35,0.082970
1,36,0.083923
1,37,0.082970
1,38,0.083923
1,39,0.082970
1,40,0.082970
1,41,0.082970
1,42,0.082970
1,43,0.082970
1,44,0.083923
1,45,0.103951
1,46,0.086069
1,47,0.084877
1,48,0.083923
1,49,0.084877
1,50,0.082970
1,51,0.085115
1,52,0.085115
1,53,0.083923
1,54,0.083923
1,55,0.084162
1,56,0.083923
1,57,0.082970
1,58,0.084162
1,59,0.084162
1,60,0.083923
1,61,0.082016
1,62,0.083208
1,63,0.083923
1,64,0.082970
1,65,0.082970
1,66,0.082970
1,67,0.082970
1,68,0.083208
1,69,0.082970
1,70,0.083208
1,71,0.082970
1,72,0.082970
1,73,0.082970
1,74,0.082970
1,75,0.089169
1,76,0.084162
1,77,0.082970
1,78,0.082970
1,79,0.083923
1,80,0.082970
1,81,0.084162
1,82,0.083923
1,83,0.082970
1,84,0.083923
1,85,0.090837
1,86,0.083923
1,87,0.082970
1,88,0.082016
1,89,0.082970
1,90,0.082970
1,91,0.082970
1,92,0.082970
1,93,0.089884
1,94,0.091076
1,95,0.087023
1,96,0.083923
1,97,0.085115
1,98,0.083923
1,99,0.085115
1,100,0.082970
1,101,0.084162
1,102,0.082970
1,103,0.082970
1,104,0.082970
1,105,0.090122
1,106,0.086069
1,107,0.084877
1,108,0.084877
1,109,0.082970
1,110,0.084162
1,111,0.083923
1,112,0.082970
1,113,0.084162
1,114,0.082970
1,115,0.084162
1,116,0.082016
1,117,0.082970
1,118,0.083208
1,119,0.083923
1,120,0.084877
1,121,0.082970
1,122,0.084162
1,123,0.082970
1,124,0.082970
1,125,0.082970
1,126,0.082970
1,127,0.084162
1,128,0.082970
1,129,0.082970
1,130,0.082970
1,131,0.084162
1,132,0.082970
1,133,0.082970
1,134,0.082970
1,135,0.082970
1,136,0.087976
1,137,0.087023
1,138,0.087023
1,139,0.084877
1,140,0.086069
1,141,0.086069
1,142,0.084162
1,143,0.082970
1,144,0.083208
1,145,0.083923
1,146,0.083923
1,147,0.083923
1,148,0.084162
1,149,0.082970
1,150,0.083923
1,151,0.083923
1,152,0.084162
1,153,0.082970
1,154,0.082970
1,155,0.083923
1,156,0.084162
1,157,0.083923
1,158,0.082970
1,159,0.082016
1,160,0.082016
1,161,0.082970
1,162,0.083923
1,163,0.083923
1,164,0.083208
1,165,0.083923
1,166,0.083923
1,167,0.082970
1,168,0.083923
1,169,0.082970
1,170,0.084162
1,171,0.082970
1,172,0.083923
1,173,0.082970
1,174,0.082016
1,175,0.082970
1,176,0.082970
1,177,0.084162
1,178,0.082970
1,179,0.084162
1,180,0.082970
1,181,0.084162
1,182,0.082970
1,183,0.082970
1,184,0.082970
1,185,0.083208
1,186,0.082970
1,187,0.082970
1,188,0.082970
1,189,0.082970
1,190,0.082970
1,191,0.082970
1,192,0.082970
1,193,0.083923
1,194,0.083923
1,195,0.084162
1,196,0.087976
1,197,0.082970
1,198,0.083923
1,199,0.083923
1,200,0.084162
1,201,0.082970
1,202,0.083923
1,203,0.082970
1,204,0.082970
1,205,0.082970
1,206,0.082970
1,207,0.084877
1,208,0.084877
1,209,0.083923
1,210,0.082970
1,211,0.085115
1,212,0.083923
1,213,0.084162
1,214,0.084162
1,215,0.083923
1,216,0.083923
1,217,0.082970
1,218,0.082970
1,219,0.084162
1,220,0.082970
1,221,0.082970
1,222,0.083923
1,223,0.082970
1,224,0.082970
1,225,0.083208
1,226,0.088930
1,227,0.082970
1,228,0.082970
1,229,0.082970
1,230,0.084162
1,231,0.082970
1,232,0.082970
1,233,0.083923
1,234,0.084162
1,235,0.082970
1,236,0.082016
1,237,0.082970
1,238,0.082970
1,239,0.083923
1,240,0.082970
1,241,0.084162
1,242,0.082970
1,243,0.083208
1,244,0.082970
1,245,0.083208
1,246,0.083923
1,247,0.083208
1,248,0.082970
1,249,0.082970
1,250,0.082970
1,251,0.083208
1,252,0.082970
1,253,0.083208
1,254,0.082970
1,255,0.082016
1,256,0.082970
1,257,0.085115
1,258,0.084162
1,259,0.082970
1,260,0.082970
1,261,0.082970
1,262,0.082970
1,263,0.082970
1,264,0.083923
1,265,0.082016
1,266,0.082970
1,267,0.083208
1,268,0.082970
1,269,0.083208
1,270,0.083923
1,271,0.082970
1,272,0.082970
1,273,0.082970
1,274,0.082970
1,275,0.084162
1,276,0.082970
1,277,0.084162
1,278,0.083923
1,279,0.082970
1,280,0.082970
1,281,0.082970
1,282,0.082970
1,283,0.082970
1,284,0.082016
1,285,0.083923
1,286,0.082970
1,287,0.087976
1,288,0.082970
1,289,0.083923
1,290,0.083923
1,291,0.082970
1,292,0.082970
1,293,0.082970
1,294,0.082970
1,295,0.083923
1,296,0.082016
1,297,0.083208
1,298,0.082970
1,299,0.083923
1,300,0.082970
1,301,0.082970
1,302,0.082970
1,303,0.082970
1,304,0.082970
1,305,0.082016
1,306,0.082970
1,307,0.082970
1,308,0.082970
1,309,0.082016
1,310,0.082970
1,311,0.082970
1,312,0.083208
1,313,0.082970
1,314,0.082016
1,315,0.082970
1,316,0.082970
1,317,0.082970
1,318,0.082970
1,319,0.084162
1,320,0.082970
1,321,0.082016
1,322,0.082970
1,323,0.082970
1,324,0.083208
1,325,0.083923
1,326,0.082970
1,327,0.082016
1,328,0.082016
1,329,0.082016
1,330,0.082970
1,331,0.082970
1,332,0.082970
1,333,0.082970
1,334,0.082970
1,335,0.082970
1,336,0.082970
1,337,0.082970
1,338,0.083208
1,339,0.082970
1,340,0.082970
1,341,0.083923
1,342,0.082970
1,343,0.082970
1,344,0.081778
1,345,0.082970
1,346,0.083208
1,347,0.082970
1,348,0.087976
1,349,0.082970
1,350,0.082970
1,351,0.082970
1,352,0.082970
1,353,0.082970
1,354,0.082970
1,355,0.082970
1,356,0.082970
1,357,0.082970
1,358,0.082016
1,359,0.082970
1,360,0.082970
1,361,0.082970
1,362,0.082970
1,363,0.082970
1,364,0.082970
1,365,0.083923
1,366,0.081778
1,367,0.082016
1,368,0.084162
1,369,0.082970
1,370,0.082970
1,371,0.082970
1,372,0.082970
1,373,0.083208
1,374,0.082970
1,375,0.082970
1,376,0.082970
1,377,0.082016
1,378,0.082970
1,379,0.084162
1,380,0.082970
1,381,0.082016
1,382,0.082970
1,383,0.082970
1,384,0.083208
1,385,0.082970
1,386,0.082970
1,387,0.082016
1,388,0.082970
1,389,0.082970
1,390,0.082016
1,391,0.082970
1,392,0.082970
1,393,0.082970
1,394,0.083923
1,395,0.082016
1,396,0.081778
1,397,0.082016
1,398,0.082016
1,399,0.082016
1,400,0.082016
1,401,0.082016
1,402,0.082016
1,403,0.082970
1,404,0.082970
1,405,0.082016
1,406,0.082016
1,407,0.082970
1,408,0.082970
1,409,0.088215
1,410,0.083923
1,411,0.082970
1,412,0.082970
1,413,0.083923
1,414,0.083923
1,415,0.082016
1,416,0.082016
1,417,0.082970
1,418,0.082970
1,419,0.083923
1,420,0.082970
1,421,0.082970
1,422,0.082970
1,423,0.082970
1,424,0.082970
1,425,0.082970
1,426,0.082016
1,427,0.082970
1,428,0.082970
1,429,0.083208
1,430,0.082970
1,431,0.082970
1,432,0.082970
1,433,0.082016
1,434,0.082970
1,435,0.082970
1,436,0.082016
1,437,0.082970
1,438,0.082016
1,439,0.084162
1,440,0.084162
1,441,0.082970
1,442,0.083923
1,443,0.083208
1,444,0.082970
1,445,0.083208
1,446,0.082970
1,447,0.082016
1,448,0.083208
1,449,0.082970
1,450,0.082970
1,451,0.084162
1,452,0.082970
1,453,0.082016
1,454,0.082016
1,455,0.083208
1,456,0.082016
1,457,0.082016
1,458,0.083208
1,459,0.082970
1,460,0.082016
1,461,0.082970
1,462,0.082970
1,463,0.087023
1,464,0.096798
1,465,0.106096
1,466,0.106096
1,467,0.098944
1,468,0.092983
1,469,0.101089
1,470,0.090122
1,471,0.090837
1,472,0.102043
1,473,0.088930
1,474,0.088930
1,475,0.089169
1,476,0.087976
1,477,0.087023
1,478,0.086784
1,479,0.087023
1,480,0.086069
1,481,0.086069
1,482,0.087976
1,483,0.094891
1,484,0.094891
1,485,0.088930
1,486,0.091076
1,487,0.092983
1,488,0.092030
1,489,0.088930
1,490,0.083923
1,491,0.083923
1,492,0.086069
1,493,0.084162
1,494,0.082970
1,495,0.083923
1,496,0.082970
1,497,0.103951
1,498,0.087976
1,499,0.084877
1,500,0.083923
1,501,0.082970
1,502,0.084162
1,503,0.082970
1,504,0.082970
1,505,0.082970
1,506,0.082970
1,507,0.082016
1,508,0.082970
1,509,0.082970
1,510,0.083923
1,511,0.083208
1,512,0.082016
1,513,0.083208
1,514,0.082970
1,515,0.083923
1,516,0.082970
1,517,0.083923
1,518,0.082016
1,519,0.082016
1,520,0.082970
1,521,0.082970
1,522,0.082970
1,523,0.081778
1,524,0.082970
1,525,0.083208
1,526,0.082016
1,527,0.082970
1,528,0.084162
1,529,0.082970
1,530,0.082970
1,531,0.082970
1,532,0.082970
1,533,0.082970
1,534,0.083208
1,535,0.082016
1,536,0.082970
1,537,0.082016
1,538,0.082970
1,539,0.082016
1,540,0.083923
1,541,0.082970
1,542,0.082970
1,543,0.081778
1,544,0.082970
1,545,0.082970
1,546,0.082970
1,547,0.082970
1,548,0.084162
1,549,0.082970
1,550,0.082970
1,551,0.082970
1,552,0.082016
1,553,0.082016
1,554,0.082970
1,555,0.083208
1,556,0.082970
1,557,0.082970
1,558,0.092030
1,559,0.083923
1,560,0.082970
1,561,0.082970
1,562,0.082970
1,563,0.082016
1,564,0.083208
1,565,0.082016
1,566,0.082970
1,567,0.082016
1,568,0.082970
1,569,0.082970
1,570,0.082970
1,571,0.082970
1,572,0.083208
1,573,0.082970
1,574,0.082016
1,575,0.083208
1,576,0.083923
1,577,0.082970
1,578,0.082016
1,579,0.082970
1,580,0.082970
1,581,0.082970
1,582,0.083208
1,583,0.082970
1,584,0.082970
1,585,0.082970
1,586,0.082970
1,587,0.082970
1,588,0.082970
1,589,0.088930
1,590,0.094891
1,591,0.093937
1,592,0.085115
1,593,0.084162
1,594,0.085115
1,595,0.085115
1,596,0.086069
1,597,0.083208
1,598,0.082970
1,599,0.084877
1,600,0.082970
1,601,0.083923
1,602,0.082970
1,603,0.082970
1,604,0.083208
1,605,0.082970
1,606,0.082970
1,607,0.082970
1,608,0.082970
1,609,0.082970
1,610,0.082970
1,611,0.082970
1,612,0.082016
1,613,0.082016
1,614,0.082970
1,615,0.082970
1,616,0.082970
1,617,0.082970
1,618,0.082016
1,619,0.084162
1,620,0.082970
1,621,0.082970
1,622,0.082016
1,623,0.082970
1,624,0.082970
1,625,0.084162
1,626,0.082016
1,627,0.082016
1,628,0.083208
1,629,0.082016
1,630,0.082970
1,631,0.082016
1,632,0.082016
1,633,0.083208
1,634,0.082970
1,635,0.083208
1,636,0.082970
1,637,0.082970
1,638,0.082016
1,639,0.082970
1,640,0.083208
1,641,0.082970
1,642,0.083208
1,643,0.082970
1,644,0.082970
1,645,0.082970
1,646,0.082016
1,647,0.082970
1,648,0.082970
1,649,0.088930
1,650,0.083923
1,651,0.083923
1,652,0.083208
1,653,0.082970
1,654,0.082016
1,655,0.082016
1,656,0.082970
1,657,0.082016
1,658,0.082016
1,659,0.082970
1,660,0.082970
1,661,0.082970
1,662,0.083208
1,663,0.082970
1,664,0.082970
1,665,0.082970
1,666,0.082970
1,667,0.082970
1,668,0.082970
1,669,0.082016
1,670,0.083208
1,671,0.082016
1,672,0.082970
1,673,0.082016
1,674,0.082970
1,675,0.082970
1,676,0.082016
1,677,0.082970
1,678,0.082016
